,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria,aporta,bansander,capital,cuprum,habitat,magister,modelo,planvital,provida,santamaria
,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E
fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-03,14799.09,,14883.1,14438.69,,,13800.82,14828.27,14291.52,13435.3,,13466.29,12854.75,,,12914.45,13141.19,13020.31,,15100.96,,15237.39,14447.33,,,27381.39,13700.9,13659.42,12313.05,,12553.91,11982.51,,,11891.41,12010.22,12033.55,,15894.61,,16128.26,13880.38,,,26643.9,15163.05,15024.06
2004-11-04,14885.7,,14954.17,14527.05,,,13879.34,14916.19,14375.58,13482.96,,13505.05,12906.63,,,12961.05,13184.31,13067.87,,15134.09,,15271.19,14479.7,,,27439.13,13730.36,13691.68,12328.13,,12567.19,11994.99,,,11908.49,12018.89,12045.71,,15901.96,,16138.6,13885.75,,,26653.44,15164.67,15024.79
2004-11-05,14920.58,,15002.93,14560.19,,,13908.78,14950.35,14413.46,13504.86,,13528.55,12922.98,,,12977.68,13205.67,13091.39,,15147.33,,15280.83,14493.79,,,27457.58,13743.63,13702.79,12334.93,,12557.82,12005.73,,,11910.9,12024.98,12052.69,,15907.02,,16132.98,13893.1,,,26665.17,15176.04,15041.67
2004-11-06,14920.58,,15002.93,14560.19,,,13908.78,14950.35,14413.46,13504.86,,13528.55,12922.98,,,12977.68,13205.67,13091.39,,15147.33,,15280.83,14493.79,,,27457.58,13743.63,13702.79,12334.93,,12557.82,12005.73,,,11910.9,12024.98,12052.69,,15907.02,,16132.98,13893.1,,,26665.17,15176.04,15041.67
2004-11-07,14920.58,,15002.93,14560.19,,,13908.78,14950.35,14413.46,13504.86,,13528.55,12922.98,,,12977.68,13205.67,13091.39,,15147.33,,15280.83,14493.79,,,27457.58,13743.63,13702.79,12334.93,,12557.82,12005.73,,,11910.9,12024.98,12052.69,,15907.02,,16132.98,13893.1,,,26665.17,15176.04,15041.67
2004-11-08,15007.46,,15097.18,14638.56,,,13980.37,15039.69,14495.42,13552.49,,13586.2,12965.05,,,13019.79,13251.75,13137.66,,15186.56,,15326.84,14519.69,,,27512.38,13775.26,13735.95,12350.8,,12577.05,12015.28,,,11925.12,12040.16,12067.65,,15915.12,,16153.88,13898.9,,,26690.5,15183.85,15045.06
2004-11-09,15024.6,,15109.83,14655.05,,,13997.9,15060.45,14513.7,13556.4,,13586.97,12971.63,,,13027.05,13258.99,13143.74,,15185.07,,15323.82,14523.58,,,27517.08,13776.49,13736.17,12346.0,,12575.23,12016.89,,,11926.86,12037.52,12064.26,,15908.39,,16157.89,13898.9,,,26704.0,15179.67,15041.88
2004-11-10,15041.57,,15130.9,14671.78,,,14013.82,15076.77,14528.87,13565.5,,13598.75,12978.91,,,13035.49,13265.3,13152.39,,15193.26,,15334.71,14526.38,,,27532.17,13777.79,13745.88,12353.93,,12580.59,12020.04,,,11931.33,12040.4,12069.46,,15919.06,,16167.38,13908.99,,,26714.8,15188.69,15056.49
2004-11-11,14977.36,,15062.98,14611.43,,,13958.78,15012.33,14463.57,13526.06,,13557.03,12938.33,,,12999.41,13225.8,13112.69,,15158.89,,15295.89,14497.37,,,27473.91,13747.58,13712.0,12333.46,,12553.06,12002.36,,,11911.57,12022.4,12047.67,,15894.9,,16127.99,13885.8,,,26674.08,15163.45,15030.86
2004-11-12,15006.34,,15092.6,14640.75,,,13986.52,15039.3,14496.88,13537.64,,13569.9,12948.0,,,13009.13,13235.48,13123.09,,15160.41,,15305.39,14496.01,,,27476.01,13752.25,13713.88,12333.68,,12558.67,11998.27,,,11908.33,12021.48,12041.3,,15880.37,,16121.67,13875.97,,,26670.28,15161.44,15025.64
2004-11-13,15006.34,,15092.6,14640.75,,,13986.52,15039.3,14496.88,13537.64,,13569.9,12948.0,,,13009.13,13235.48,13123.09,,15160.41,,15305.39,14496.01,,,27476.01,13752.25,13713.88,12333.68,,12558.67,11998.27,,,11908.33,12021.48,12041.3,,15880.37,,16121.67,13875.97,,,26670.28,15161.44,15025.64
2004-11-14,15006.34,,15092.6,14640.75,,,13986.52,15039.3,14496.88,13537.64,,13569.9,12948.0,,,13009.13,13235.48,13123.09,,15160.41,,15305.39,14496.01,,,27476.01,13752.25,13713.88,12333.68,,12558.67,11998.27,,,11908.33,12021.48,12041.3,,15880.37,,16121.67,13875.97,,,26670.28,15161.44,15025.64
2004-11-15,14994.14,,15091.84,14630.27,,,13974.55,15028.06,14485.86,13523.5,,13566.68,12939.02,,,12998.16,13228.15,13110.82,,15149.0,,15296.97,14486.66,,,27449.06,13741.0,13703.98,12323.86,,12553.66,11986.14,,,11897.99,12021.32,12031.79,,15865.21,,16111.61,13861.81,,,26642.5,15154.73,15011.02
2004-11-16,15009.47,,15107.36,14639.67,,,13983.05,15045.85,14499.99,13535.52,,13569.98,12942.31,,,13000.23,13237.2,13116.98,,15146.45,,15288.43,14484.31,,,27442.58,13740.09,13700.77,12318.15,,12537.79,11979.68,,,11895.49,12015.96,12024.65,,15857.98,,16098.78,13857.74,,,26622.68,15141.58,14997.78
2004-11-17,15086.89,,15181.43,14715.3,,,14048.99,15116.29,14571.64,13572.95,,13608.24,12980.45,,,13033.34,13270.1,13152.74,,15171.78,,15323.41,14506.12,,,27486.74,13759.89,13721.95,12331.54,,12553.17,11992.23,,,11909.04,12021.68,12033.4,,15883.6,,16126.24,13872.57,,,26651.41,15156.7,15011.07
2004-11-18,15050.66,,15136.07,14678.36,,,14016.59,15077.13,14534.61,13552.85,,13584.43,12963.58,,,13013.64,13250.96,13131.42,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51,12318.33,,12537.72,11981.32,,,11894.93,12009.82,12022.39,,15859.43,,16103.15,13851.53,,,26605.18,15135.53,14990.77
2004-11-19,15050.66,,15136.07,14678.36,,,14016.59,15077.13,14534.61,13552.85,,13584.43,12963.58,,,13013.64,13250.96,13131.42,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51,12318.33,,12537.72,11981.32,,,11894.93,12009.82,12022.39,,15859.43,,16103.15,13851.53,,,26605.18,15135.53,14990.77
2004-11-20,15050.66,,15136.07,14678.36,,,14016.59,15077.13,14534.61,13552.85,,13584.43,12963.58,,,13013.64,13250.96,13131.42,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51,12318.33,,12537.72,11981.32,,,11894.93,12009.82,12022.39,,15859.43,,16103.15,13851.53,,,26605.18,15135.53,14990.77
2004-11-21,15050.66,,15136.07,14678.36,,,14016.59,15077.13,14534.61,13552.85,,13584.43,12963.58,,,13013.64,13250.96,13131.42,,15155.88,,15303.63,14492.49,,,27452.84,13744.58,13707.51,12318.33,,12537.72,11981.32,,,11894.93,12009.82,12022.39,,15859.43,,16103.15,13851.53,,,26605.18,15135.53,14990.77
2004-11-22,15135.46,,15222.52,14751.17,,,14088.25,15158.12,14616.31,13607.5,,13635.81,13013.66,,,13064.32,13299.72,13184.56,,15201.08,,15346.86,14531.28,,,27527.97,13783.83,13749.49,12341.86,,12561.74,12007.13,,,11918.93,12031.21,12049.48,,15893.42,,16126.42,13878.93,,,26644.29,15159.46,15017.51
2004-11-23,15174.46,,15255.68,14799.98,,,14124.34,15192.18,14657.22,13631.37,,13657.21,13043.5,,,13088.47,13316.15,13209.59,,15224.49,,15371.1,14557.76,,,27572.88,13806.46,13771.01,12357.48,,12578.28,12023.86,,,11932.91,12042.97,12060.22,,15904.16,,16125.98,13889.9,,,26671.48,15177.48,15030.55
2004-11-24,15068.6,,15156.13,14695.18,,,14033.0,15091.45,14555.91,13572.49,,13602.2,12986.06,,,13035.77,13265.7,13155.04,,15179.41,,15328.51,14521.28,,,27506.48,13773.34,13732.97,12334.08,,12547.87,12005.26,,,11913.24,12026.59,12042.77,,15884.83,,16082.98,13874.34,,,26638.52,15153.2,15013.24
2004-11-25,15134.82,,15214.78,14756.76,,,14089.52,15151.95,14618.7,13612.94,,13638.62,13021.74,,,13071.47,13298.44,13189.38,,15211.92,,15359.99,14542.52,,,27545.58,13795.97,13755.66,12348.26,,12562.61,12010.98,,,11921.2,12032.6,12046.54,,15887.37,,16095.04,13869.74,,,26629.7,15153.55,15002.59
2004-11-26,15218.65,,15294.43,14831.71,,,14161.47,15231.54,14696.89,13665.74,,13689.13,13067.39,,,13116.67,13344.89,13238.05,,15254.28,,15401.98,14578.46,,,27610.97,13832.66,13792.05,12369.88,,12587.51,12029.18,,,11936.5,12049.56,12067.02,,15905.59,,16126.98,13881.94,,,26651.35,15168.16,15014.59
2004-11-27,15218.65,,15294.43,14831.71,,,14161.47,15231.54,14696.89,13665.74,,13689.13,13067.39,,,13116.67,13344.89,13238.05,,15254.28,,15401.98,14578.46,,,27610.97,13832.66,13792.05,12369.88,,12587.51,12029.18,,,11936.5,12049.56,12067.02,,15905.59,,16126.98,13881.94,,,26651.35,15168.16,15014.59
2004-11-28,15218.65,,15294.43,14831.71,,,14161.47,15231.54,14696.89,13665.74,,13689.13,13067.39,,,13116.67,13344.89,13238.05,,15254.28,,15401.98,14578.46,,,27610.97,13832.66,13792.05,12369.88,,12587.51,12029.18,,,11936.5,12049.56,12067.02,,15905.59,,16126.98,13881.94,,,26651.35,15168.16,15014.59
2004-11-29,15228.86,,15299.21,14835.33,,,14170.71,15239.42,14710.1,13675.85,,13693.17,13071.86,,,13125.24,13351.13,13247.41,,15268.62,,15402.13,14585.97,,,27631.37,13841.38,13800.9,12374.59,,12582.09,12034.92,,,11941.45,12053.78,12071.87,,15907.08,,16120.06,13884.22,,,26657.25,15166.44,15020.65
2004-11-30,15283.04,,15353.74,14884.69,,,14216.77,15291.35,14760.28,13707.32,,13725.81,13099.65,,,13154.06,13382.9,13276.33,,15287.51,,15421.74,14608.19,,,27672.8,13859.41,13816.83,12384.17,,12594.91,12047.81,,,11952.35,12063.08,12080.58,,15918.01,,16133.17,13894.33,,,26660.5,15174.88,15023.43
2004-12-01,15306.31,,15370.19,14899.47,,,14232.35,15308.36,14777.75,13722.73,,13736.28,13107.81,,,13166.15,13393.54,13288.38,,15296.76,,15426.59,14614.27,,,27693.84,13863.47,13823.18,12384.31,,12590.7,12047.77,,,11955.08,12062.91,12082.39,,15901.56,,16123.48,13885.41,,,26644.3,15162.67,15017.82
2004-12-02,15299.98,,15346.85,14891.5,,,14223.62,15297.27,14767.14,13722.81,,13724.38,13109.24,,,13167.49,13391.31,13287.08,,15298.42,,15418.67,14617.96,,,27696.75,13862.99,13823.4,12381.4,,12586.32,12048.41,,,11955.84,12060.23,12081.38,,15894.54,,16104.02,13881.35,,,26624.68,15149.65,15004.09
2004-12-03,15346.9,,15400.71,14923.9,,,14264.1,15343.68,14813.81,13752.52,,13759.2,13130.27,,,13189.41,13419.5,13312.31,,15315.53,,15443.45,14623.04,,,27710.47,13875.5,13831.34,12379.15,,12586.27,12044.61,,,11942.86,12059.14,12078.86,,15873.0,,16049.86,13855.63,,,26567.77,15127.83,14977.36
2004-12-04,15346.9,,15400.71,14923.9,,,14264.1,15343.68,14813.81,13752.52,,13759.2,13130.27,,,13189.41,13419.5,13312.31,,15315.53,,15443.45,14623.04,,,27710.47,13875.5,13831.34,12379.15,,12586.27,12044.61,,,11942.86,12059.14,12078.86,,15873.0,,16049.86,13855.63,,,26567.77,15127.83,14977.36
2004-12-05,15346.9,,15400.71,14923.9,,,14264.1,15343.68,14813.81,13752.52,,13759.2,13130.27,,,13189.41,13419.5,13312.31,,15315.53,,15443.45,14623.04,,,27710.47,13875.5,13831.34,12379.15,,12586.27,12044.61,,,11942.86,12059.14,12078.86,,15873.0,,16049.86,13855.63,,,26567.77,15127.83,14977.36
2004-12-06,15415.59,,15469.63,14996.72,,,14330.22,15407.12,14877.94,13789.93,,13797.62,13172.83,,,13229.52,13453.45,13350.11,,15348.69,,15479.15,14657.0,,,27780.63,13903.79,13863.64,12402.72,,12611.03,12064.6,,,11974.3,12078.89,12103.13,,15899.21,,16105.62,13885.94,,,26633.36,15152.49,15010.07
2004-12-07,15397.21,,15450.31,14965.95,,,14311.39,15388.97,14857.75,13777.5,,13782.41,13149.8,,,13217.1,13439.37,13336.84,,15339.52,,15465.99,14641.03,,,27748.14,13891.53,13855.96,12398.16,,12602.09,12057.36,,,11965.39,12074.35,12098.58,,15897.17,,16107.57,13877.97,,,26615.56,15152.0,15014.93
2004-12-08,15397.21,,15450.31,14965.95,,,14311.39,15388.97,14857.75,13777.5,,13782.41,13149.8,,,13217.1,13439.37,13336.84,,15339.52,,15465.99,14641.03,,,27748.14,13891.53,13855.96,12398.16,,12602.09,12057.36,,,11965.39,12074.35,12098.58,,15897.17,,16107.57,13877.97,,,26615.56,15152.0,15014.93
2004-12-09,15397.26,,15456.09,14967.77,,,14308.16,15387.42,14855.11,13778.6,,13787.94,13151.37,,,13217.6,13438.16,13337.96,,15343.28,,15472.82,14644.66,,,27756.55,13895.06,13860.08,12406.14,,12607.79,12063.54,,,11969.12,12080.52,12104.36,,15910.75,,16120.33,13889.48,,,26638.15,15169.25,15027.0
2004-12-10,15378.88,,15448.73,14955.64,,,14295.1,15377.03,14849.22,13763.81,,13778.91,13141.16,,,13205.28,13429.05,13329.26,,15339.09,,15471.27,14639.95,,,27744.43,13890.41,13860.02,12416.24,,12621.7,12073.08,,,11971.71,12084.3,12111.51,,15939.83,,16151.47,13907.44,,,26683.4,15199.93,15049.88
2004-12-11,15378.88,,15448.73,14955.64,,,14295.1,15377.03,14849.22,13763.81,,13778.91,13141.16,,,13205.28,13429.05,13329.26,,15339.09,,15471.27,14639.95,,,27744.43,13890.41,13860.02,12416.24,,12621.7,12073.08,,,11971.71,12084.3,12111.51,,15939.83,,16151.47,13907.44,,,26683.4,15199.93,15049.88
2004-12-12,15378.88,,15448.73,14955.64,,,14295.1,15377.03,14849.22,13763.81,,13778.91,13141.16,,,13205.28,13429.05,13329.26,,15339.09,,15471.27,14639.95,,,27744.43,13890.41,13860.02,12416.24,,12621.7,12073.08,,,11971.71,12084.3,12111.51,,15939.83,,16151.47,13907.44,,,26683.4,15199.93,15049.88
2004-12-13,15263.54,,15341.05,14855.54,,,14193.28,15264.13,14739.65,13694.6,,13713.77,13083.16,,,13140.44,13360.09,13263.25,,15297.99,,15430.7,14608.68,,,27675.67,13858.95,13823.47,12397.61,,12609.32,12062.84,,,11956.84,12075.85,12097.69,,15943.64,,16143.57,13909.11,,,26697.39,15209.36,15052.34
2004-12-14,15142.96,,15219.42,14757.73,,,14097.93,15151.45,14627.3,13627.43,,13655.33,13029.85,,,13093.51,13309.83,13210.04,,15246.43,,15387.43,14571.46,,,27608.78,13822.32,13786.33,12368.36,,12573.12,12035.5,,,11939.66,12059.79,12077.27,,15897.4,,16112.07,13876.96,,,26632.87,15175.67,15026.77
2004-12-15,15102.55,,15175.96,14713.19,,,14057.57,15122.9,14591.75,13600.87,,13631.21,13002.17,,,13065.05,13294.01,13184.69,,15209.8,,15342.61,14536.42,,,27551.77,13794.34,13754.39,12340.91,,12534.85,12005.81,,,11923.66,12043.62,12054.99,,15856.6,,16078.49,13856.7,,,26587.36,15145.1,14998.97
2004-12-16,15283.38,,15362.26,14887.67,,,14211.06,15305.73,14769.94,13706.48,,13737.21,13107.24,,,13157.77,13395.58,13284.29,,15286.89,,15425.24,14600.25,,,27666.23,13858.06,13818.97,12378.15,,12576.1,12040.46,,,11950.16,12069.45,12089.65,,15885.14,,16107.82,13881.36,,,26622.13,15169.56,15027.66
2004-12-17,15285.52,,15361.06,14869.61,,,14212.0,15299.65,14763.5,13713.49,,13739.74,13099.8,,,13151.62,13394.2,13280.93,,15293.97,,15423.41,14598.95,,,27657.74,13854.13,13811.23,12382.86,,12569.63,12041.74,,,11942.1,12067.37,12084.99,,15902.47,,16108.2,13885.6,,,26636.26,15173.18,15025.06
2004-12-18,15285.52,,15361.06,14869.61,,,14212.0,15299.65,14763.5,13713.49,,13739.74,13099.8,,,13151.62,13394.2,13280.93,,15293.97,,15423.41,14598.95,,,27657.74,13854.13,13811.23,12382.86,,12569.63,12041.74,,,11942.1,12067.37,12084.99,,15902.47,,16108.2,13885.6,,,26636.26,15173.18,15025.06
